ID,accession,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
OTU_307,OU744356.1,89.474,95,7,2,3,96,5671736,5671828,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,6225090,6224998,2.57E-22,117
OTU_307,OU744356.1,89.362,94,9,1,3,96,7634475,7634383,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,7704451,7704543,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,10236010,10236102,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,15563661,15563569,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,15946984,15947076,2.57E-22,117
OTU_307,OU744356.1,88.542,96,9,2,3,96,6191614,6191519,9.23E-22,115
OTU_307,OU744356.1,89.362,94,7,2,4,96,13118449,13118540,9.23E-22,115
OTU_307,OU744356.1,90,90,6,2,3,91,2514516,2514603,3.32E-21,113
OTU_307,OU744356.1,88.298,94,11,0,3,96,3693207,3693300,3.32E-21,113
OTU_307,OU744356.1,88.542,96,7,2,3,96,5610921,5610828,3.32E-21,113
OTU_307,OU744356.1,88.421,95,7,2,3,95,2305763,2305855,1.19E-20,111
OTU_307,OU744356.1,88.421,95,8,2,3,96,4803318,4803410,1.19E-20,111
OTU_307,OU744356.1,88.421,95,8,2,3,96,5145043,5144951,1.19E-20,111
OTU_307,OU744356.1,88.421,95,8,2,3,96,6011084,6010992,1.19E-20,111
OTU_307,OU744356.1,89.773,88,7,1,3,90,6727157,6727242,1.19E-20,111
OTU_307,OU744356.1,88.421,95,8,2,3,96,8818418,8818510,1.19E-20,111
OTU_307,OU744356.1,88.298,94,7,2,3,96,2150789,2150878,4.29E-20,110
OTU_307,OU744356.1,87.5,96,10,1,3,96,12835976,12836071,4.29E-20,110
OTU_307,OU744356.1,87.5,96,8,2,3,96,2320457,2320364,1.54E-19,108
OTU_307,OU744356.1,87.368,95,9,2,3,96,5537308,5537400,5.55E-19,106
OTU_307,OU744356.1,87.368,95,9,2,3,96,8059885,8059977,5.55E-19,106
OTU_307,OU744356.1,87.234,94,9,2,4,96,5215430,5215339,2.00E-18,104
OTU_307,OU744356.1,90,80,6,1,3,82,2754652,2754729,7.18E-18,102
OTU_307,OU744356.1,86.17,94,11,1,3,96,15442726,15442635,2.58E-17,100
OTU_307,OU744356.1,90.141,71,5,2,3,73,5596455,5596387,1.56E-14,91.6
OTU_307,OU744356.1,88.71,62,7,0,4,65,9101447,9101386,4.35E-10,76.8
OTU_307,OU744356.1,95.745,47,0,1,3,49,4350697,4350741,1.57E-09,75
OTU_307,OU744355.1,93.617,94,5,1,3,96,41544471,41544563,5.48E-29,139
OTU_307,OU744355.1,92.553,94,6,1,3,96,8883085,8882993,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,36836413,36836321,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,44520889,44520981,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,45712582,45712490,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,46456697,46456605,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,46936119,46936211,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,48807709,48807617,2.55E-27,134
OTU_307,OU744355.1,92.553,94,6,1,3,96,51012242,51012334,2.55E-27,134
OTU_307,OU744355.1,92.391,92,7,0,3,94,8784084,8783993,9.16E-27,132
OTU_307,OU744355.1,92.473,93,6,1,3,95,50882743,50882652,9.16E-27,132
OTU_307,OU744355.1,91.489,94,8,0,3,96,37013441,37013534,3.30E-26,130
OTU_307,OU744355.1,92.391,92,6,1,3,94,40828387,40828477,3.30E-26,130
OTU_307,OU744355.1,91.489,94,8,0,3,96,43909818,43909725,3.30E-26,130
OTU_307,OU744355.1,91.489,94,8,0,3,96,46357827,46357920,3.30E-26,130
OTU_307,OU744355.1,91.579,95,7,1,2,96,47451983,47451890,3.30E-26,130
OTU_307,OU744355.1,91.579,95,6,2,3,96,47478953,47479046,3.30E-26,130
OTU_307,OU744355.1,91.579,95,5,2,3,96,23429950,23429858,1.19E-25,128
OTU_307,OU744355.1,91.489,94,7,1,3,96,47725004,47725096,1.19E-25,128
OTU_307,OU744355.1,91.489,94,7,1,3,96,48672362,48672270,1.19E-25,128
OTU_307,OU744355.1,91.489,94,7,1,3,96,50333745,50333653,1.19E-25,128
OTU_307,OU744355.1,91.489,94,7,1,3,96,50632728,50632820,1.19E-25,128
OTU_307,OU744355.1,90.625,96,7,1,3,96,41592882,41592787,4.26E-25,126
OTU_307,OU744355.1,90.426,94,9,0,3,96,40313168,40313075,1.53E-24,124
OTU_307,OU744355.1,90.625,96,6,2,3,96,47968508,47968414,1.53E-24,124
OTU_307,OU744355.1,90.426,94,8,1,3,96,13057239,13057331,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,36374581,36374489,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,37736849,37736757,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,37943880,37943788,5.51E-24,122
OTU_307,OU744355.1,90.426,94,8,1,3,96,40873193,40873285,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,45169532,45169440,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,45859950,45859858,5.51E-24,122
OTU_307,OU744355.1,90.426,94,8,1,3,96,46365767,46365675,5.51E-24,122
OTU_307,OU744355.1,90.526,95,6,2,3,96,47598642,47598550,5.51E-24,122
OTU_307,OU744355.1,90.426,94,8,1,3,96,48976164,48976256,5.51E-24,122
OTU_307,OU744355.1,90.426,94,7,1,3,96,51008052,51008143,5.51E-24,122
OTU_307,OU744355.1,90.426,94,6,2,3,96,35253669,35253759,1.98E-23,121
OTU_307,OU744355.1,89.691,97,7,2,3,96,37063768,37063864,1.98E-23,121
OTU_307,OU744355.1,90.323,93,8,1,3,95,38627538,38627447,1.98E-23,121
OTU_307,OU744355.1,90.323,93,7,1,4,96,47408108,47408198,1.98E-23,121
OTU_307,OU744355.1,90.323,93,8,1,4,96,50568453,50568544,1.98E-23,121
OTU_307,OU744355.1,89.583,96,7,2,2,96,38599780,38599687,7.13E-23,119
OTU_307,OU744355.1,89.474,95,8,2,3,96,39564893,39564800,7.13E-23,119
OTU_307,OU744355.1,89.362,94,10,0,3,96,45402505,45402412,7.13E-23,119
OTU_307,OU744355.1,90.323,93,6,2,3,95,46003693,46003782,7.13E-23,119
OTU_307,OU744355.1,89.474,95,7,2,3,96,9616064,9615972,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,17653081,17652989,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,36278139,36278047,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,37765494,37765586,2.57E-22,117
OTU_307,OU744355.1,92.593,81,6,0,3,83,40250674,40250594,2.57E-22,117
OTU_307,OU744355.1,89.362,94,8,1,3,96,45438456,45438547,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,46681058,46681150,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,48593516,48593608,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,49193786,49193694,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,49864266,49864174,2.57E-22,117
OTU_307,OU744355.1,89.362,94,8,1,3,96,50349748,50349839,2.57E-22,117
OTU_307,OU744355.1,89.474,95,7,2,3,96,50876278,50876370,2.57E-22,117
OTU_307,OU744355.1,89.362,94,7,2,3,96,36407713,36407623,9.23E-22,115
OTU_307,OU744355.1,89.13,92,9,1,3,94,35319707,35319797,3.32E-21,113
OTU_307,OU744355.1,88.542,96,7,3,3,96,36685865,36685958,3.32E-21,113
OTU_307,OU744355.1,90,90,6,2,8,96,47351007,47351094,3.32E-21,113
OTU_307,OU744355.1,88.542,96,7,2,3,96,49232096,49232189,3.32E-21,113
OTU_307,OU744355.1,88.421,95,8,2,3,96,38879160,38879252,1.19E-20,111
OTU_307,OU744355.1,88.421,95,8,2,3,96,47766346,47766254,1.19E-20,111
OTU_307,OU744355.1,88.421,95,8,2,3,96,50933784,50933692,1.19E-20,111
OTU_307,OU744355.1,87.368,95,9,2,3,96,36210742,36210650,5.55E-19,106
OTU_307,OU744355.1,87.368,95,9,2,3,96,44704091,44703999,5.55E-19,106
OTU_307,OU744355.1,87.368,95,9,2,3,96,47074127,47074035,5.55E-19,106
OTU_307,OU744355.1,87.368,95,9,2,3,96,48029091,48029183,5.55E-19,106
OTU_307,OU744355.1,87.368,95,9,2,3,96,49713196,49713104,5.55E-19,106
OTU_307,OU744355.1,86.957,92,10,1,3,94,47704649,47704560,7.18E-18,102
OTU_307,OU744355.1,86.316,95,9,2,3,95,38309341,38309249,2.58E-17,100
OTU_307,OU744355.1,86.316,95,10,2,3,96,50606340,50606432,2.58E-17,100
OTU_307,OU744355.1,85.263,95,11,2,3,96,48101268,48101360,1.20E-15,95.3
OTU_307,OU744355.1,100,32,0,0,3,34,50675164,50675133,4.39E-05,60.2
OTU_307,OW121699.1,92.553,94,7,0,3,96,15791971,15792064,7.08E-28,135
OTU_307,OW121699.1,91.579,95,8,0,2,96,1479787,1479881,9.16E-27,132
OTU_307,OW121699.1,91.489,94,7,1,3,96,51599011,51598919,1.19E-25,128
OTU_307,OW121699.1,90.426,94,9,0,3,96,13069723,13069630,1.53E-24,124
OTU_307,OW121699.1,90.426,94,9,0,3,96,37508176,37508269,1.53E-24,124
OTU_307,OW121699.1,90.426,94,9,0,3,96,52675604,52675697,1.53E-24,124
OTU_307,OW121699.1,89.474,95,9,1,3,96,53532420,53532326,7.13E-23,119
OTU_307,OW121699.1,88.298,94,11,0,3,96,37688369,37688276,3.32E-21,113
OTU_307,OU744364.1,92.553,94,7,0,3,96,1600383,1600290,7.08E-28,135
OTU_307,OU744364.1,92.553,94,7,0,3,96,2041552,2041645,7.08E-28,135
OTU_307,OU744364.1,92.553,94,7,0,3,96,8784212,8784119,7.08E-28,135
OTU_307,OU744364.1,92.553,94,6,1,3,96,4250634,4250542,2.55E-27,134
OTU_307,OU744364.1,92.553,94,6,1,3,96,11129599,11129691,2.55E-27,134
OTU_307,OU744364.1,91.489,94,8,0,3,96,2644886,2644793,3.30E-26,130
OTU_307,OU744364.1,91.489,94,8,0,3,96,4487258,4487165,3.30E-26,130
OTU_307,OU744364.1,91.489,94,7,1,3,96,4822522,4822614,1.19E-25,128
OTU_307,OU744364.1,92.222,90,7,0,3,92,12358699,12358788,1.19E-25,128
OTU_307,OU744364.1,90.526,95,7,2,3,96,1886295,1886202,1.53E-24,124
OTU_307,OU744364.1,92.045,88,7,0,3,90,3882474,3882387,1.53E-24,124
OTU_307,OU744364.1,90.426,94,9,0,3,96,6376959,6376866,1.53E-24,124
OTU_307,OU744364.1,90.426,94,9,0,3,96,8622642,8622549,1.53E-24,124
OTU_307,OU744364.1,90.426,94,7,2,3,96,1255769,1255678,5.51E-24,122
OTU_307,OU744364.1,90.526,95,6,2,3,96,1873621,1873529,5.51E-24,122
OTU_307,OU744364.1,90.526,95,6,2,3,96,2671501,2671409,5.51E-24,122
OTU_307,OU744364.1,90.426,94,7,2,3,96,3230504,3230413,5.51E-24,122
OTU_307,OU744364.1,90.426,94,8,1,3,96,4944381,4944289,5.51E-24,122
OTU_307,OU744364.1,90.426,94,8,1,3,96,7079178,7079086,5.51E-24,122
OTU_307,OU744364.1,90.426,94,8,1,3,96,10724835,10724743,5.51E-24,122
OTU_307,OU744364.1,90.526,95,6,2,3,96,11821927,11822019,5.51E-24,122
OTU_307,OU744364.1,89.474,95,7,2,3,96,1593037,1593129,2.57E-22,117
OTU_307,OU744364.1,89.474,95,7,2,3,96,1841308,1841400,2.57E-22,117
OTU_307,OU744364.1,89.362,94,8,2,5,96,2968699,2968792,2.57E-22,117
OTU_307,OU744364.1,89.474,95,7,2,3,96,4720909,4720817,2.57E-22,117
OTU_307,OU744364.1,88.542,96,9,1,3,96,3587442,3587347,9.23E-22,115
OTU_307,OU744364.1,88.542,96,7,2,3,96,3936869,3936962,3.32E-21,113
OTU_307,OU744364.1,89.13,92,8,1,3,94,11634101,11634012,3.32E-21,113
OTU_307,OU744364.1,88.421,95,8,2,3,96,1652011,1651919,1.19E-20,111
OTU_307,OU744364.1,88.421,95,8,2,3,96,2665055,2664963,1.19E-20,111
OTU_307,OU744364.1,88.421,95,8,2,3,96,3499920,3499828,1.19E-20,111
OTU_307,OU744364.1,88.421,95,8,2,3,96,3731334,3731242,1.19E-20,111
OTU_307,OU744364.1,88.421,95,8,2,3,96,7285754,7285662,1.19E-20,111
OTU_307,OU744364.1,87.368,95,9,2,3,96,1511098,1511006,5.55E-19,106
OTU_307,OU744364.1,87.097,93,6,4,3,95,3327365,3327279,2.58E-17,100
OTU_307,OU744364.1,88.889,81,6,3,3,80,915320,915240,3.34E-16,97.1
OTU_307,OU744364.1,85.263,95,11,2,3,96,1508575,1508667,1.20E-15,95.3
OTU_307,OU744364.1,91.228,57,2,2,3,58,2988062,2988116,1.57E-09,75
OTU_307,OU744364.1,89.655,58,6,0,3,60,5124087,5124030,1.57E-09,75
OTU_307,OU744363.1,92.553,94,7,0,3,96,5844073,5843980,7.08E-28,135
OTU_307,OU744363.1,92.553,94,6,1,3,96,3746610,3746702,2.55E-27,134
OTU_307,OU744363.1,92.553,94,6,1,3,96,4383857,4383765,2.55E-27,134
OTU_307,OU744363.1,92.553,94,6,1,3,96,5859973,5860065,2.55E-27,134
OTU_307,OU744363.1,92.553,94,6,1,3,96,9410662,9410754,2.55E-27,134
OTU_307,OU744363.1,92.553,94,6,1,3,96,10251783,10251691,2.55E-27,134
OTU_307,OU744363.1,91.489,94,8,0,3,96,2947304,2947211,3.30E-26,130
OTU_307,OU744363.1,91.489,94,8,0,3,96,7223117,7223210,3.30E-26,130
OTU_307,OU744363.1,91.489,94,6,1,3,96,7007090,7006999,1.19E-25,128
OTU_307,OU744363.1,91.489,94,7,1,3,96,9208140,9208232,1.19E-25,128
OTU_307,OU744363.1,90.625,96,7,2,3,96,1685333,1685238,4.26E-25,126
OTU_307,OU744363.1,90.625,96,6,2,2,96,1839975,1839882,1.53E-24,124
OTU_307,OU744363.1,90.426,94,9,0,3,96,6237692,6237599,1.53E-24,124
OTU_307,OU744363.1,90.526,95,6,2,3,96,2778595,2778687,5.51E-24,122
OTU_307,OU744363.1,90.526,95,6,2,3,96,3851699,3851607,5.51E-24,122
OTU_307,OU744363.1,90.526,95,6,2,3,96,5818055,5818147,5.51E-24,122
OTU_307,OU744363.1,90.426,94,7,2,3,96,6414826,6414917,5.51E-24,122
OTU_307,OU744363.1,90.526,95,6,2,3,96,9733806,9733714,5.51E-24,122
OTU_307,OU744363.1,89.583,96,8,2,2,96,2241563,2241469,1.98E-23,121
OTU_307,OU744363.1,89.474,95,7,2,3,96,2558437,2558345,2.57E-22,117
OTU_307,OU744363.1,89.474,95,7,2,3,96,7022341,7022249,2.57E-22,117
OTU_307,OU744363.1,89.362,94,8,2,3,96,12054779,12054688,2.57E-22,117
OTU_307,OU744363.1,90.11,91,5,3,3,92,6804638,6804551,9.23E-22,115
OTU_307,OU744363.1,88.542,96,7,2,3,96,2661346,2661439,3.32E-21,113
OTU_307,OU744363.1,88.421,95,8,2,3,96,714226,714134,1.19E-20,111
OTU_307,OU744363.1,88.421,95,8,2,3,96,2415076,2415168,1.19E-20,111
OTU_307,OU744363.1,88.421,95,8,2,3,96,3515040,3515132,1.19E-20,111
OTU_307,OU744363.1,88.421,95,8,2,3,96,6362248,6362156,1.19E-20,111
OTU_307,OU744363.1,88.421,95,8,2,3,96,7290688,7290780,1.19E-20,111
OTU_307,OU744363.1,88.421,95,8,2,3,96,8201050,8200958,1.19E-20,111
OTU_307,OU744363.1,89.231,65,6,1,3,67,1579425,1579362,3.37E-11,80.5
OTU_307,OU744363.1,100,35,0,0,3,37,3445783,3445749,9.43E-07,65.8
OTU_307,OU744362.1,92.553,94,7,0,3,96,17390808,17390715,7.08E-28,135
OTU_307,OU744362.1,92.553,94,7,0,3,96,21982082,21981989,7.08E-28,135
OTU_307,OU744362.1,92.553,94,6,1,3,96,20320145,20320053,2.55E-27,134
OTU_307,OU744362.1,92.553,94,6,1,3,96,22754880,22754972,2.55E-27,134
OTU_307,OU744362.1,91.579,95,6,2,3,96,22350445,22350352,3.30E-26,130
OTU_307,OU744362.1,91.489,94,7,1,3,96,20513822,20513914,1.19E-25,128
OTU_307,OU744362.1,91.489,94,7,1,3,96,20528423,20528331,1.19E-25,128
OTU_307,OU744362.1,91.489,94,7,1,3,96,22686361,22686269,1.19E-25,128
OTU_307,OU744362.1,91.489,94,7,1,3,96,22689699,22689607,1.19E-25,128
OTU_307,OU744362.1,90.625,96,7,2,3,96,18559612,18559707,4.26E-25,126
OTU_307,OU744362.1,90.625,96,6,2,2,96,20562531,20562624,1.53E-24,124
OTU_307,OU744362.1,90.426,94,9,0,3,96,20759274,20759181,1.53E-24,124
OTU_307,OU744362.1,90.526,95,8,1,3,96,23032154,23032248,1.53E-24,124
OTU_307,OU744362.1,90.526,95,6,2,3,96,19845643,19845735,5.51E-24,122
OTU_307,OU744362.1,90.526,95,6,2,3,96,20300442,20300534,5.51E-24,122
OTU_307,OU744362.1,90.526,95,6,2,3,96,20747572,20747664,5.51E-24,122
OTU_307,OU744362.1,90.426,94,8,1,3,95,22588261,22588168,5.51E-24,122
OTU_307,OU744362.1,89.796,98,4,3,3,96,21655527,21655622,1.98E-23,121
OTU_307,OU744362.1,90.323,93,6,2,4,96,22642614,22642703,7.13E-23,119
OTU_307,OU744362.1,89.474,95,7,2,3,96,12068746,12068838,2.57E-22,117
OTU_307,OU744362.1,89.474,95,7,2,3,96,17734018,17733926,2.57E-22,117
OTU_307,OU744362.1,88.776,98,8,1,2,96,18357406,18357503,2.57E-22,117
OTU_307,OU744362.1,89.474,95,7,2,3,96,20421106,20421198,2.57E-22,117
OTU_307,OU744362.1,89.474,95,7,2,3,96,23525658,23525750,2.57E-22,117
OTU_307,OU744362.1,89.362,94,7,2,4,96,16198843,16198934,9.23E-22,115
OTU_307,OU744362.1,89.474,95,5,5,3,96,18474614,18474704,9.23E-22,115
OTU_307,OU744362.1,88.66,97,8,2,3,96,18781212,18781308,9.23E-22,115
OTU_307,OU744362.1,89.362,94,6,2,3,94,21625198,21625289,9.23E-22,115
OTU_307,OU744362.1,88.542,96,8,2,2,96,17465439,17465532,3.32E-21,113
OTU_307,OU744362.1,88.298,94,11,0,3,96,18095401,18095494,3.32E-21,113
OTU_307,OU744362.1,88.542,96,7,3,3,96,20236218,20236125,3.32E-21,113
OTU_307,OU744362.1,89.362,94,3,3,3,96,11861729,11861643,1.19E-20,111
OTU_307,OU744362.1,87.755,98,8,1,3,96,17917219,17917316,1.19E-20,111
OTU_307,OU744362.1,87.755,98,8,3,2,96,17947288,17947384,1.19E-20,111
OTU_307,OU744362.1,88.421,95,8,2,3,96,19195681,19195773,1.19E-20,111
OTU_307,OU744362.1,88.421,95,8,2,3,96,19795513,19795605,1.19E-20,111
OTU_307,OU744362.1,88.421,95,8,2,3,96,23278810,23278718,1.19E-20,111
OTU_307,OU744362.1,87.629,97,7,3,3,96,19296532,19296626,1.54E-19,108
OTU_307,OU744362.1,87.368,95,9,2,3,96,18221728,18221636,5.55E-19,106
OTU_307,OU744362.1,87.368,95,9,2,3,96,18558261,18558353,5.55E-19,106
OTU_307,OU744362.1,90.667,75,7,0,3,77,17957798,17957872,2.58E-17,100
OTU_307,OU744362.1,86.316,95,7,3,3,96,18101310,18101399,9.29E-17,99
OTU_307,OU744362.1,84.375,96,12,2,3,96,18725411,18725505,1.56E-14,91.6
OTU_307,OU744362.1,82.524,103,9,1,3,96,18761881,18761983,9.36E-12,82.4
OTU_307,OU744362.1,86.667,75,7,1,3,74,18192238,18192312,3.37E-11,80.5
OTU_307,OU744362.1,100,30,0,0,3,32,18738561,18738590,5.67E-04,56.5
OTU_307,OU744362.1,100,28,0,0,3,30,23694198,23694171,0.007,52.8
OTU_317,LR824631.2,100,29,0,0,47,75,2129301,2129273,0.002,54.7
OTU_317,OX424421.1,100,28,0,0,48,75,24651088,24651115,0.007,52.8
OTU_328,OU830597.1,100,30,0,0,44,73,45472511,45472482,4.67E-04,56.5
OTU_328,OX485827.1,100,28,0,0,52,79,79094644,79094671,0.006,52.8
OTU_328,OX449118.1,100,28,0,0,52,79,61225936,61225909,0.006,52.8
OTU_328,XM_009030281.1,100,28,0,0,52,79,856,829,0.006,52.8
OTU_328,OU795004.1,100,28,0,0,52,79,8855831,8855804,0.006,52.8
OTU_343,OX421408.1,100,82,0,0,1,82,28949525,28949444,5.56E-33,152
OTU_343,OX421408.1,98.78,82,1,0,1,82,29067582,29067663,2.59E-31,147
OTU_343,OX421408.1,96.104,77,3,0,1,77,24643465,24643389,3.37E-25,126
OTU_343,OX421408.1,98.571,70,1,0,13,82,24605762,24605693,1.21E-24,124
OTU_343,OX421408.1,100,50,0,0,1,50,4590413,4590462,3.42E-15,93.5
OTU_343,OY757318.1,98.78,82,1,0,1,82,19900974,19900893,2.59E-31,147
OTU_343,OY757318.1,98.78,82,1,0,1,82,43233730,43233649,2.59E-31,147
OTU_343,OY757318.1,98.78,82,1,0,1,82,58446540,58446459,2.59E-31,147
OTU_343,OY757318.1,98.78,82,1,0,1,82,62429988,62429907,2.59E-31,147
OTU_343,OY757318.1,98.78,82,1,0,1,82,86087418,86087499,2.59E-31,147
OTU_343,OY757318.1,97.561,82,2,0,1,82,59635122,59635203,1.20E-29,141
OTU_343,OY757318.1,96.341,82,3,0,1,82,44638743,44638662,5.60E-28,135
OTU_343,OY757318.1,97.143,70,2,0,13,82,78153134,78153065,5.64E-23,119
OTU_343,OY757318.1,94.203,69,4,0,14,82,23558734,23558802,4.39E-19,106
OTU_343,OY757318.1,94.34,53,3,0,30,82,46162559,46162611,7.40E-12,82.4
OTU_343,OY757242.1,98.78,82,1,0,1,82,20126692,20126773,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20139945,20140026,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20153129,20153210,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20173825,20173906,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20187009,20187090,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20194311,20194392,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20207611,20207692,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20220925,20221006,2.59E-31,147
OTU_343,OY757242.1,98.78,82,1,0,1,82,20234240,20234321,2.59E-31,147
OTU_343,OY757242.1,97.561,82,2,0,1,82,20120779,20120860,1.20E-29,141
OTU_343,OY757242.1,98.413,63,1,0,1,63,19263221,19263159,9.43E-21,111
OTU_343,OY754937.1,98.78,82,1,0,1,82,1550554,1550473,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8682241,8682160,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8721286,8721205,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8746711,8746630,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8766922,8766841,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8787187,8787106,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8811148,8811067,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8833742,8833823,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8854185,8854266,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8864310,8864391,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8884569,8884650,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8895667,8895586,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8916105,8916024,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8934025,8934106,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8958755,8958674,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,8979194,8979113,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9003801,9003720,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9029820,9029739,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9062952,9062871,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9150810,9150729,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9176834,9176753,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9224106,9224025,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9249458,9249377,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9333490,9333409,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9358382,9358301,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9426254,9426173,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9460036,9459955,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9480473,9480392,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9506515,9506434,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9526945,9526864,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9576971,9576890,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9602917,9602836,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9674320,9674239,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9726867,9726786,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,9977036,9976955,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,10082760,10082679,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,12608631,12608712,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,17807541,17807460,2.59E-31,147
OTU_343,OY755088.1,98.78,82,1,0,1,82,17823875,17823794,2.59E-31,147
OTU_343,OY755088.1,98.387,62,1,0,1,62,9556098,9556037,3.39E-20,110
OTU_343,OY755045.1,98.78,82,1,0,1,82,73560349,73560430,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73581236,73581317,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73603359,73603440,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73623367,73623448,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73669968,73670049,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73747075,73746994,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73790538,73790457,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73806281,73806200,2.59E-31,147
OTU_343,OY755045.1,98.78,82,1,0,1,82,73853410,73853329,2.59E-31,147
OTU_343,XR_009619511.1,98.78,82,1,0,1,82,3341,3422,2.59E-31,147
OTU_343,XR_009618952.1,98.78,82,1,0,1,82,3341,3422,2.59E-31,147
OTU_343,XR_009618621.1,98.78,82,1,0,1,82,3339,3420,2.59E-31,147
OTU_343,XR_009618440.1,98.78,82,1,0,1,82,3340,3421,2.59E-31,147
OTU_353,NM_001195073.3,97.872,94,2,0,1,94,1111,1204,3.14E-36,163
